Temperature,Humidity,Label
23,48,Comfortable
32,57,Hot
35,39,Hot
37,53,Hot
27,87,Humid
40,72,Hot
22,36,Comfortable
28,82,Humid
28,65,Comfortable
24,69,Comfortable
40,39,Hot
38,90,Hot
34,30,Hot
20,34,Comfortable
21,61,Comfortable
34,72,Hot
32,55,Hot
23,41,Comfortable
22,52,Comfortable
28,30,Comfortable
19,42,Comfortable
25,61,Comfortable
30,55,Comfortable
37,58,Hot
20,71,Comfortable
37,87,Hot
18,92,Humid
24,32,Comfortable
21,37,Comfortable
28,76,Humid
30,41,Comfortable
35,33,Hot
28,61,Comfortable
21,51,Comfortable
34,44,Hot
36,49,Hot
37,66,Hot
19,95,Humid
38,87,Hot
37,36,Hot
25,43,Comfortable
28,83,Humid
35,69,Hot
20,73,Comfortable
27,76,Humid
31,34,Hot
27,74,Comfortable
29,47,Comfortable
34,81,Hot
28,38,Comfortable
40,51,Hot
38,72,Hot
25,61,Comfortable
25,52,Comfortable
21,87,Humid
26,90,Humid
33,54,Hot
34,41,Hot
20,62,Comfortable
39,30,Hot
21,94,Humid
30,70,Comfortable
33,92,Hot
24,89,Humid
23,40,Comfortable
18,64,Comfortable
18,81,Humid
31,66,Hot
26,61,Comfortable
27,66,Comfortable
22,63,Comfortable
40,63,Hot
37,92,Hot
22,63,Comfortable
28,31,Comfortable
31,40,Hot
30,60,Comfortable
20,40,Comfortable
21,91,Humid
21,94,Humid
21,54,Comfortable
32,93,Hot
40,69,Hot
29,44,Comfortable
33,80,Hot
38,65,Hot
22,69,Comfortable
31,80,Hot
22,60,Comfortable
33,68,Hot
36,54,Hot
32,92,Hot
33,44,Hot
40,36,Hot
24,54,Comfortable
34,95,Hot
26,63,Comfortable
35,78,Hot
28,81,Humid
31,81,Hot
18,77,Humid
28,56,Comfortable
31,63,Hot
36,87,Hot
29,55,Comfortable
18,95,Humid
19,74,Comfortable
36,36,Hot
32,59,Hot
22,57,Comfortable
37,90,Hot
36,80,Hot
24,71,Comfortable
20,49,Comfortable
40,36,Hot
20,56,Comfortable
23,95,Humid
26,70,Comfortable
37,41,Hot
33,52,Hot
31,72,Hot
35,95,Hot
31,55,Hot
26,40,Comfortable
40,89,Hot
21,78,Humid
22,84,Humid
34,49,Hot
37,53,Hot
23,90,Humid
28,52,Comfortable
40,34,Hot
19,68,Comfortable
25,87,Humid
19,32,Comfortable
32,79,Hot
20,71,Comfortable
26,85,Humid
24,45,Comfortable
28,57,Comfortable
37,44,Hot
33,69,Hot
39,95,Hot
26,79,Humid
19,84,Humid
35,94,Hot
38,74,Hot
24,94,Humid
26,36,Comfortable
31,91,Hot
36,59,Hot
31,68,Hot
29,73,Comfortable
37,39,Hot
36,49,Hot
22,38,Comfortable
32,37,Hot
39,51,Hot
33,30,Hot
39,95,Hot
27,36,Comfortable
40,56,Hot
30,54,Comfortable
27,75,Comfortable
24,39,Comfortable
24,40,Comfortable
30,84,Humid
30,94,Humid
27,49,Comfortable
34,43,Hot
19,51,Comfortable
27,65,Comfortable
36,83,Hot
20,77,Humid
20,64,Comfortable
29,83,Humid
36,38,Hot
28,42,Comfortable
23,45,Comfortable
22,39,Comfortable
34,67,Hot
19,72,Comfortable
35,77,Hot
34,58,Hot
24,74,Comfortable
33,89,Hot
35,93,Hot
30,73,Comfortable
19,95,Humid
39,85,Hot
29,85,Humid
31,90,Hot
19,74,Comfortable
24,35,Comfortable
34,75,Hot
25,69,Comfortable
34,49,Hot
32,86,Hot
39,52,Hot
21,47,Comfortable
27,46,Comfortable
21,85,Humid
21,66,Comfortable
21,88,Humid
26,48,Comfortable
18,79,Humid
23,68,Comfortable
20,31,Comfortable
25,44,Comfortable
34,71,Hot
24,67,Comfortable
21,54,Comfortable
32,69,Hot
32,52,Hot
23,54,Comfortable
32,87,Hot
35,77,Hot
27,79,Humid
39,67,Hot
19,94,Humid
26,58,Comfortable
23,49,Comfortable
25,65,Comfortable
35,79,Hot
22,57,Comfortable
33,89,Hot
22,36,Comfortable
33,55,Hot
36,83,Hot
38,88,Hot
39,87,Hot
31,91,Hot
19,60,Comfortable
36,39,Hot
32,57,Hot
28,76,Humid
32,38,Hot
37,50,Hot
30,67,Comfortable
19,37,Comfortable
32,55,Hot
32,45,Hot
20,67,Comfortable
29,68,Comfortable
19,87,Humid
38,32,Hot
29,36,Comfortable
23,30,Comfortable
29,66,Comfortable
28,62,Comfortable
27,50,Comfortable
38,50,Hot
30,69,Comfortable
22,47,Comfortable
27,39,Comfortable
29,63,Comfortable
40,53,Hot
36,32,Hot
40,76,Hot
34,85,Hot
24,67,Comfortable
36,72,Hot
32,80,Hot
34,65,Hot
27,94,Humid
40,40,Hot
40,80,Hot
37,78,Hot
22,75,Comfortable
29,89,Humid
22,69,Comfortable
33,86,Hot
37,40,Hot
24,49,Comfortable
19,58,Comfortable
30,43,Comfortable
38,48,Hot
37,35,Hot
38,36,Hot
22,33,Comfortable
30,87,Humid
24,89,Humid
38,90,Hot
21,83,Humid
30,64,Comfortable
31,67,Hot
40,76,Hot
37,81,Hot
23,66,Comfortable
32,68,Hot
34,44,Hot
32,62,Hot
23,51,Comfortable
22,43,Comfortable
35,42,Hot
29,77,Humid
29,67,Comfortable
24,38,Comfortable
32,55,Hot
25,37,Comfortable
26,67,Comfortable
24,88,Humid
35,49,Hot
23,49,Comfortable
27,36,Comfortable
25,75,Comfortable
38,52,Hot
27,78,Humid
37,48,Hot
21,93,Humid
22,51,Comfortable
32,66,Hot
23,94,Humid
39,70,Hot
31,67,Hot
36,83,Hot
32,39,Hot
32,71,Hot
27,80,Humid
29,70,Comfortable
32,86,Hot
23,95,Humid
29,72,Comfortable
36,44,Hot
18,51,Comfortable
31,82,Hot
33,71,Hot
24,52,Comfortable
39,30,Hot
26,72,Comfortable
31,84,Hot
34,74,Hot
36,70,Hot
21,86,Humid
34,67,Hot
30,39,Comfortable
37,34,Hot
36,95,Hot
39,88,Hot
19,88,Humid
21,67,Comfortable
39,79,Hot
29,54,Comfortable
39,64,Hot
33,88,Hot
30,54,Comfortable
20,81,Humid
33,60,Hot
24,95,Humid
29,49,Comfortable
32,68,Hot
40,53,Hot
29,84,Humid
26,53,Comfortable
39,76,Hot
29,49,Comfortable
36,87,Hot
39,73,Hot
19,38,Comfortable
37,57,Hot
19,87,Humid
28,49,Comfortable
37,54,Hot
29,52,Comfortable
35,75,Hot
27,57,Comfortable
36,61,Hot
31,41,Hot
26,66,Comfortable
36,54,Hot
21,43,Comfortable
31,80,Hot
27,57,Comfortable
22,89,Humid
25,91,Humid
25,59,Comfortable
31,52,Hot
26,46,Comfortable
26,43,Comfortable
27,80,Humid
33,68,Hot
37,34,Hot
35,34,Hot
27,51,Comfortable
20,47,Comfortable
24,43,Comfortable
29,36,Comfortable
29,78,Humid
19,68,Comfortable
20,67,Comfortable
20,62,Comfortable
31,63,Hot
19,73,Comfortable
20,47,Comfortable
36,33,Hot
36,93,Hot
25,81,Humid
28,80,Humid
20,46,Comfortable
38,39,Hot
25,43,Comfortable
18,63,Comfortable
18,51,Comfortable
21,52,Comfortable
33,61,Hot
38,63,Hot
20,61,Comfortable
24,32,Comfortable
35,41,Hot
36,43,Hot
29,43,Comfortable
18,63,Comfortable
19,56,Comfortable
38,49,Hot
28,31,Comfortable
40,77,Hot
18,34,Comfortable
27,65,Comfortable
18,84,Humid
34,77,Hot
22,49,Comfortable
40,32,Hot
26,50,Comfortable
18,87,Humid
38,72,Hot
29,64,Comfortable
18,58,Comfortable
30,88,Humid
24,83,Humid
38,59,Hot
39,93,Hot
35,72,Hot
23,59,Comfortable
19,83,Humid
37,85,Hot
40,58,Hot
36,65,Hot
18,45,Comfortable
30,45,Comfortable
38,78,Hot
26,33,Comfortable
21,63,Comfortable
37,81,Hot
39,66,Hot
32,70,Hot
22,72,Comfortable
21,79,Humid
19,72,Comfortable
25,55,Comfortable
19,86,Humid
38,37,Hot
39,78,Hot
40,94,Hot
20,60,Comfortable
21,35,Comfortable
24,76,Humid
32,55,Hot
20,57,Comfortable
19,92,Humid
32,66,Hot
27,88,Humid
19,63,Comfortable
21,45,Comfortable
34,78,Hot
18,63,Comfortable
25,69,Comfortable
33,80,Hot
35,67,Hot
22,79,Humid
31,49,Hot
32,64,Hot
35,89,Hot
39,60,Hot
38,84,Hot
31,45,Hot
36,60,Hot
34,42,Hot
40,33,Hot
38,48,Hot
30,89,Humid
35,45,Hot
20,95,Humid
40,57,Hot
40,58,Hot
33,82,Hot
20,43,Comfortable
30,51,Comfortable
22,90,Humid
24,81,Humid
25,62,Comfortable
39,38,Hot
31,57,Hot
20,65,Comfortable
38,33,Hot
37,46,Hot
35,83,Hot
39,85,Hot
28,86,Humid
23,51,Comfortable
20,44,Comfortable
33,32,Hot
27,37,Comfortable
20,86,Humid
25,43,Comfortable
30,75,Comfortable
23,74,Comfortable
40,34,Hot
32,48,Hot
26,44,Comfortable
38,48,Hot
32,53,Hot
19,63,Comfortable
31,94,Hot
19,90,Humid
34,30,Hot
30,94,Humid
27,34,Comfortable
40,51,Hot
34,95,Hot
27,58,Comfortable
31,51,Hot
31,77,Hot
31,80,Hot
40,69,Hot
39,75,Hot
19,76,Humid
30,45,Comfortable
35,44,Hot
33,89,Hot
31,58,Hot
36,47,Hot
27,68,Comfortable
27,42,Comfortable
31,78,Hot
22,51,Comfortable
21,51,Comfortable
37,86,Hot
25,32,Comfortable
35,40,Hot
38,39,Hot
34,78,Hot
38,61,Hot
31,34,Hot
18,42,Comfortable
30,73,Comfortable
36,36,Hot
40,88,Hot
37,87,Hot
24,90,Humid
27,83,Humid
36,63,Hot
22,51,Comfortable
28,60,Comfortable
30,36,Comfortable
32,47,Hot
20,75,Comfortable
28,90,Humid
34,73,Hot
31,89,Hot
27,48,Comfortable
19,95,Humid
35,32,Hot
19,88,Humid
35,74,Hot
27,68,Comfortable
36,37,Hot
40,65,Hot
32,36,Hot
23,88,Humid
21,95,Humid
30,38,Comfortable
23,87,Humid
29,63,Comfortable
36,92,Hot
20,65,Comfortable
20,85,Humid
31,77,Hot
28,33,Comfortable
33,65,Hot
27,32,Comfortable
39,68,Hot
35,58,Hot
32,68,Hot
27,77,Humid
38,48,Hot
30,51,Comfortable
26,47,Comfortable
25,61,Comfortable
32,43,Hot
18,40,Comfortable
21,45,Comfortable
21,89,Humid
27,55,Comfortable
37,84,Hot
31,85,Hot
39,60,Hot
31,89,Hot
36,90,Hot
25,37,Comfortable
28,54,Comfortable
31,33,Hot
36,93,Hot
34,89,Hot
25,36,Comfortable
31,34,Hot
25,56,Comfortable
23,71,Comfortable
27,76,Humid
25,91,Humid
22,31,Comfortable
33,67,Hot
35,41,Hot
24,95,Humid
18,82,Humid
40,74,Hot
26,86,Humid
36,66,Hot
29,88,Humid
25,63,Comfortable
31,95,Hot
23,75,Comfortable
23,32,Comfortable
34,80,Hot
29,85,Humid
29,76,Humid
38,60,Hot
29,86,Humid
24,54,Comfortable
38,82,Hot
34,67,Hot
35,90,Hot
38,81,Hot
31,50,Hot
38,65,Hot
38,86,Hot
21,93,Humid
19,58,Comfortable
22,69,Comfortable
36,35,Hot
30,60,Comfortable
21,37,Comfortable
26,30,Comfortable
23,30,Comfortable
35,57,Hot
31,72,Hot
25,79,Humid
22,94,Humid
27,43,Comfortable
26,86,Humid
28,51,Comfortable
20,65,Comfortable
21,88,Humid
19,79,Humid
36,67,Hot
40,50,Hot
21,83,Humid
35,77,Hot
29,62,Comfortable
32,58,Hot
36,84,Hot
24,68,Comfortable
23,70,Comfortable
28,54,Comfortable
19,54,Comfortable
26,49,Comfortable
39,64,Hot
34,66,Hot
29,31,Comfortable
26,88,Humid
36,31,Hot
33,73,Hot
27,69,Comfortable
40,80,Hot
18,37,Comfortable
25,86,Humid
24,52,Comfortable
26,76,Humid
29,40,Comfortable
19,78,Humid
18,50,Comfortable
20,60,Comfortable
35,66,Hot
33,91,Hot
21,54,Comfortable
40,32,Hot
23,75,Comfortable
25,31,Comfortable
18,66,Comfortable
21,65,Comfortable
28,35,Comfortable
21,46,Comfortable
19,94,Humid
37,37,Hot
36,63,Hot
22,83,Humid
29,38,Comfortable
21,62,Comfortable
24,52,Comfortable
36,68,Hot
21,81,Humid
19,95,Humid
18,30,Comfortable
27,81,Humid
27,84,Humid
20,57,Comfortable
24,60,Comfortable
32,89,Hot
39,90,Hot
23,30,Comfortable
30,61,Comfortable
29,37,Comfortable
33,57,Hot
24,32,Comfortable
40,90,Hot
36,38,Hot
31,77,Hot
24,89,Humid
34,83,Hot
33,34,Hot
28,33,Comfortable
30,91,Humid
27,80,Humid
23,84,Humid
22,89,Humid
38,90,Hot
25,72,Comfortable
30,72,Comfortable
30,93,Humid
35,82,Hot
18,85,Humid
40,71,Hot
27,56,Comfortable
24,79,Humid
27,73,Comfortable
39,37,Hot
20,86,Humid
26,63,Comfortable
29,32,Comfortable
25,39,Comfortable
25,63,Comfortable
20,67,Comfortable
19,82,Humid
22,62,Comfortable
26,36,Comfortable
22,78,Humid
22,68,Comfortable
32,89,Hot
18,48,Comfortable
40,41,Hot
35,88,Hot
36,36,Hot
40,60,Hot
24,30,Comfortable
26,73,Comfortable
21,48,Comfortable
29,49,Comfortable
27,89,Humid
27,91,Humid
24,39,Comfortable
18,64,Comfortable
40,90,Hot
19,30,Comfortable
34,59,Hot
40,85,Hot
40,38,Hot
23,55,Comfortable
27,60,Comfortable
28,87,Humid
27,60,Comfortable
36,77,Hot
31,74,Hot
33,50,Hot
19,57,Comfortable
30,60,Comfortable
28,55,Comfortable
20,94,Humid
22,70,Comfortable
40,56,Hot
37,88,Hot
28,93,Humid
21,69,Comfortable
37,53,Hot
34,88,Hot
32,74,Hot
24,45,Comfortable
38,55,Hot
37,79,Hot
19,66,Comfortable
26,90,Humid
38,43,Hot
40,55,Hot
22,36,Comfortable
39,62,Hot
36,40,Hot
23,47,Comfortable
28,74,Comfortable
25,35,Comfortable
21,91,Humid
20,52,Comfortable
36,32,Hot
25,89,Humid
40,43,Hot
26,64,Comfortable
35,80,Hot
38,78,Hot
24,58,Comfortable
25,53,Comfortable
32,75,Hot
30,57,Comfortable
25,38,Comfortable
37,43,Hot
33,47,Hot
35,67,Hot
28,71,Comfortable
31,92,Hot
23,34,Comfortable
21,67,Comfortable
38,55,Hot
20,44,Comfortable
31,82,Hot
20,71,Comfortable
33,81,Hot
26,53,Comfortable
31,92,Hot
30,65,Comfortable
28,74,Comfortable
30,52,Comfortable
40,90,Hot
23,43,Comfortable
28,50,Comfortable
27,33,Comfortable
23,48,Comfortable
22,53,Comfortable
21,79,Humid
21,87,Humid
39,67,Hot
40,53,Hot
35,71,Hot
39,44,Hot
19,34,Comfortable
32,84,Hot
18,50,Comfortable
29,66,Comfortable
36,46,Hot
36,94,Hot
19,42,Comfortable
37,53,Hot
32,50,Hot
21,95,Humid
18,53,Comfortable
30,94,Humid
25,91,Humid
19,77,Humid
22,78,Humid
37,38,Hot
40,50,Hot
18,55,Comfortable
40,88,Hot
35,63,Hot
22,50,Comfortable
38,46,Hot
30,65,Comfortable
18,86,Humid
26,95,Humid
36,61,Hot
30,87,Humid
22,36,Comfortable
30,55,Comfortable
32,35,Hot
31,42,Hot
38,47,Hot
35,79,Hot
35,30,Hot
24,61,Comfortable
34,77,Hot
20,68,Comfortable
33,76,Hot
19,58,Comfortable
40,70,Hot
19,80,Humid
32,63,Hot
37,74,Hot
19,65,Comfortable
23,57,Comfortable
32,81,Hot
22,80,Humid
36,32,Hot
31,83,Hot
20,84,Humid
39,38,Hot
28,46,Comfortable
25,57,Comfortable
23,83,Humid
32,73,Hot
40,85,Hot
25,64,Comfortable
36,46,Hot
35,77,Hot
38,77,Hot
26,30,Comfortable
27,49,Comfortable
21,80,Humid
26,41,Comfortable
22,94,Humid
23,45,Comfortable
37,54,Hot
22,60,Comfortable
34,49,Hot
40,72,Hot
26,72,Comfortable
35,67,Hot
31,51,Hot
23,43,Comfortable
31,93,Hot
34,49,Hot
23,81,Humid
23,56,Comfortable
34,77,Hot
38,76,Hot
27,47,Comfortable
32,39,Hot
23,81,Humid
39,53,Hot
37,44,Hot
23,55,Comfortable
27,35,Comfortable
31,72,Hot
24,38,Comfortable
27,57,Comfortable
36,68,Hot
29,62,Comfortable
26,73,Comfortable
35,54,Hot
21,65,Comfortable
38,90,Hot
39,67,Hot
26,87,Humid
21,61,Comfortable
30,61,Comfortable
30,36,Comfortable
23,48,Comfortable
32,78,Hot
23,57,Comfortable
29,93,Humid
36,90,Hot
29,95,Humid
30,77,Humid
31,81,Hot
20,51,Comfortable
32,61,Hot
23,73,Comfortable
28,62,Comfortable
24,87,Humid
22,58,Comfortable
28,58,Comfortable
33,55,Hot
34,69,Hot
37,64,Hot
23,64,Comfortable
27,95,Humid
38,64,Hot
35,71,Hot
30,45,Comfortable
34,45,Hot
18,65,Comfortable
39,49,Hot
22,51,Comfortable
38,88,Hot
26,35,Comfortable
27,84,Humid
21,82,Humid
33,80,Hot
18,69,Comfortable
31,88,Hot
32,84,Hot
21,48,Comfortable
39,62,Hot
20,39,Comfortable
27,49,Comfortable
33,38,Hot
29,64,Comfortable
32,79,Hot
27,31,Comfortable
21,34,Comfortable
38,60,Hot
20,73,Comfortable
37,42,Hot
19,38,Comfortable
24,63,Comfortable
31,91,Hot
32,70,Hot
24,35,Comfortable
28,46,Comfortable
29,78,Humid
36,89,Hot
31,48,Hot
27,41,Comfortable
18,44,Comfortable
18,45,Comfortable
32,32,Hot
38,46,Hot
28,39,Comfortable
29,57,Comfortable
33,76,Hot
21,76,Humid
39,35,Hot
22,79,Humid
37,78,Hot
24,78,Humid
26,65,Comfortable
36,57,Hot
40,30,Hot
31,70,Hot
38,32,Hot
25,66,Comfortable
40,43,Hot
21,81,Humid
22,34,Comfortable
24,90,Humid
24,43,Comfortable
39,75,Hot
21,75,Comfortable
18,59,Comfortable
18,71,Comfortable
34,76,Hot
18,49,Comfortable
31,40,Hot
23,72,Comfortable
18,53,Comfortable
23,47,Comfortable
31,58,Hot
21,91,Humid
33,71,Hot
21,34,Comfortable
35,86,Hot
26,67,Comfortable
33,57,Hot
19,79,Humid
38,59,Hot
38,69,Hot
23,33,Comfortable
29,81,Humid
37,83,Hot
19,75,Comfortable
29,47,Comfortable
38,72,Hot
26,64,Comfortable
36,83,Hot
23,62,Comfortable
24,92,Humid
22,88,Humid
33,66,Hot
29,60,Comfortable
32,90,Hot
19,33,Comfortable
28,52,Comfortable
18,86,Humid
28,88,Humid
34,42,Hot
36,66,Hot
32,77,Hot
28,59,Comfortable
18,84,Humid
24,95,Humid
24,32,Comfortable
22,68,Comfortable
40,30,Hot
40,95,Hot
33,73,Hot
18,38,Comfortable
37,36,Hot
35,31,Hot
25,77,Humid
19,43,Comfortable
20,32,Comfortable
35,43,Hot
27,88,Humid
37,82,Hot
25,41,Comfortable
33,51,Hot
29,86,Humid
30,48,Comfortable
27,64,Comfortable
30,42,Comfortable
27,84,Humid
36,56,Hot
31,77,Hot
27,47,Comfortable
25,89,Humid
34,51,Hot
19,71,Comfortable
38,66,Hot
39,37,Hot
32,49,Hot
25,68,Comfortable
34,90,Hot
29,95,Humid
20,46,Comfortable
32,30,Hot
34,65,Hot
20,89,Humid
19,36,Comfortable
33,46,Hot
30,59,Comfortable
34,46,Hot
32,41,Hot
24,30,Comfortable
27,61,Comfortable
34,83,Hot
18,42,Comfortable
34,65,Hot
30,51,Comfortable
25,84,Humid
37,42,Hot
36,75,Hot
25,30,Comfortable
21,81,Humid
26,70,Comfortable
28,77,Humid
23,66,Comfortable
33,81,Hot
38,35,Hot
26,34,Comfortable
38,37,Hot
18,77,Humid
36,90,Hot
18,40,Comfortable
34,89,Hot
33,84,Hot
33,30,Hot
33,93,Hot
34,57,Hot
33,40,Hot
27,83,Humid
34,95,Hot
38,89,Hot
36,71,Hot
32,85,Hot
18,59,Comfortable
18,73,Comfortable
40,82,Hot
24,50,Comfortable
28,73,Comfortable
29,91,Humid
30,55,Comfortable
24,79,Humid
32,46,Hot
20,91,Humid
30,85,Humid
21,75,Comfortable
24,34,Comfortable
21,58,Comfortable
31,52,Hot
38,59,Hot
39,45,Hot
35,35,Hot
30,38,Comfortable
28,44,Comfortable
38,78,Hot
20,73,Comfortable
22,38,Comfortable
24,33,Comfortable
30,91,Humid
31,38,Hot
26,43,Comfortable
40,71,Hot
21,90,Humid
19,66,Comfortable
36,53,Hot
19,93,Humid
24,52,Comfortable
23,63,Comfortable
31,34,Hot
34,48,Hot
23,84,Humid
25,83,Humid
39,87,Hot
26,54,Comfortable
40,88,Hot
28,82,Humid
35,47,Hot
21,58,Comfortable
20,45,Comfortable
36,54,Hot
20,32,Comfortable
39,72,Hot
36,44,Hot
18,38,Comfortable
29,58,Comfortable
36,86,Hot
23,54,Comfortable
27,73,Comfortable
37,81,Hot
37,50,Hot
27,55,Comfortable
19,83,Humid
39,87,Hot
27,84,Humid
37,64,Hot
32,50,Hot
24,33,Comfortable
32,93,Hot
34,62,Hot
29,45,Comfortable
40,44,Hot
35,87,Hot
26,82,Humid
32,95,Hot
18,81,Humid
28,58,Comfortable
27,51,Comfortable
33,52,Hot
36,37,Hot
38,50,Hot
40,61,Hot
21,63,Comfortable
40,79,Hot
39,62,Hot
30,82,Humid
32,65,Hot
28,63,Comfortable
33,50,Hot
28,88,Humid
21,92,Humid
25,33,Comfortable
23,81,Humid
24,43,Comfortable
36,79,Hot
29,33,Comfortable
40,79,Hot
37,71,Hot
18,89,Humid
19,48,Comfortable
28,52,Comfortable
18,92,Humid
27,95,Humid
37,82,Hot
34,82,Hot
37,49,Hot
27,86,Humid
39,54,Hot
28,53,Comfortable
40,75,Hot
31,65,Hot
18,79,Humid
21,48,Comfortable
31,59,Hot
34,44,Hot
23,88,Humid
21,40,Comfortable
30,91,Humid
39,53,Hot
22,44,Comfortable
18,43,Comfortable
18,85,Humid
27,93,Humid
36,72,Hot
40,93,Hot
34,65,Hot
35,36,Hot
18,52,Comfortable
20,87,Humid
36,41,Hot
33,53,Hot
39,91,Hot
22,87,Humid
35,62,Hot
40,63,Hot
19,78,Humid
27,55,Comfortable
30,73,Comfortable
29,60,Comfortable
21,52,Comfortable
20,70,Comfortable
30,78,Humid
29,45,Comfortable
29,46,Comfortable
39,72,Hot
40,45,Hot
18,88,Humid
18,45,Comfortable
39,66,Hot
19,55,Comfortable
28,69,Comfortable
36,33,Hot
24,54,Comfortable
23,55,Comfortable
27,95,Humid
34,89,Hot
23,46,Comfortable
38,81,Hot
25,36,Comfortable
40,80,Hot
35,70,Hot
22,69,Comfortable
34,70,Hot
30,30,Comfortable
25,89,Humid
19,78,Humid
28,93,Humid
40,83,Hot
28,81,Humid
26,65,Comfortable
26,72,Comfortable
38,34,Hot
26,75,Comfortable
40,67,Hot
20,56,Comfortable
32,82,Hot
18,41,Comfortable
40,66,Hot
20,57,Comfortable
33,62,Hot
35,40,Hot
36,45,Hot
34,69,Hot
27,39,Comfortable
35,70,Hot
20,49,Comfortable
22,68,Comfortable
24,40,Comfortable
28,69,Comfortable
30,80,Humid
28,47,Comfortable
35,70,Hot
29,33,Comfortable
24,86,Humid
29,68,Comfortable
32,57,Hot
25,71,Comfortable
28,53,Comfortable
28,83,Humid
23,90,Humid
38,36,Hot
39,63,Hot
22,51,Comfortable
28,50,Comfortable
37,31,Hot
34,88,Hot
35,80,Hot
34,81,Hot
25,58,Comfortable
25,50,Comfortable
20,35,Comfortable
37,31,Hot
28,70,Comfortable
26,31,Comfortable
36,58,Hot
24,94,Humid
23,64,Comfortable
35,30,Hot
33,64,Hot
25,66,Comfortable
39,49,Hot
19,67,Comfortable
33,53,Hot
33,55,Hot
34,71,Hot
37,39,Hot
26,36,Comfortable
33,90,Hot
40,66,Hot
35,34,Hot
28,73,Comfortable
21,60,Comfortable
23,95,Humid
19,75,Comfortable
38,72,Hot
38,67,Hot
19,48,Comfortable
39,87,Hot
26,41,Comfortable
21,54,Comfortable
23,66,Comfortable
32,63,Hot
27,74,Comfortable
37,87,Hot
18,42,Comfortable
25,50,Comfortable
39,66,Hot
21,33,Comfortable
21,61,Comfortable
18,43,Comfortable
32,82,Hot
18,53,Comfortable
32,46,Hot
24,31,Comfortable
34,34,Hot
38,50,Hot
35,47,Hot
35,78,Hot
35,71,Hot
34,67,Hot
19,66,Comfortable
39,70,Hot
40,95,Hot
31,62,Hot
32,55,Hot
25,56,Comfortable
38,68,Hot
19,63,Comfortable
30,47,Comfortable
35,69,Hot
23,58,Comfortable
39,56,Hot
20,34,Comfortable
24,93,Humid
35,95,Hot
25,39,Comfortable
36,75,Hot
36,34,Hot
40,30,Hot
38,61,Hot
31,65,Hot
30,45,Comfortable
36,94,Hot
21,82,Humid
37,85,Hot
20,81,Humid
37,90,Hot
21,36,Comfortable
29,89,Humid
24,94,Humid
26,73,Comfortable
29,70,Comfortable
38,58,Hot
37,52,Hot
19,57,Comfortable
18,60,Comfortable
21,70,Comfortable
21,61,Comfortable
33,39,Hot
23,91,Humid
18,91,Humid
32,79,Hot
23,77,Humid
36,58,Hot
21,43,Comfortable
40,57,Hot
20,48,Comfortable
18,43,Comfortable
25,78,Humid
28,68,Comfortable
25,61,Comfortable
32,90,Hot
37,76,Hot
39,36,Hot
39,84,Hot
31,87,Hot
31,51,Hot
37,94,Hot
23,56,Comfortable
28,89,Humid
19,72,Comfortable
22,50,Comfortable
31,39,Hot
39,87,Hot
31,35,Hot
40,36,Hot
36,59,Hot
18,38,Comfortable
36,88,Hot
32,61,Hot
18,71,Comfortable
28,70,Comfortable
36,79,Hot
35,64,Hot
37,49,Hot
22,91,Humid
25,50,Comfortable
26,80,Humid
32,46,Hot
36,70,Hot
35,59,Hot
31,56,Hot
29,75,Comfortable
18,82,Humid
20,53,Comfortable
20,71,Comfortable
38,52,Hot
20,54,Comfortable
38,47,Hot
26,42,Comfortable
28,33,Comfortable
32,94,Hot
18,93,Humid
25,80,Humid
22,37,Comfortable
20,59,Comfortable
22,66,Comfortable
35,87,Hot
27,84,Humid
36,86,Hot
36,88,Hot
32,75,Hot
28,57,Comfortable
38,36,Hot
22,43,Comfortable
31,34,Hot
21,68,Comfortable
29,36,Comfortable
18,92,Humid
33,54,Hot
34,83,Hot
25,77,Humid
23,54,Comfortable
27,92,Humid
28,87,Humid
33,56,Hot
30,52,Comfortable
23,52,Comfortable
22,62,Comfortable
21,64,Comfortable
22,32,Comfortable
19,72,Comfortable
25,92,Humid
27,32,Comfortable
37,53,Hot
40,36,Hot
32,46,Hot
24,37,Comfortable
20,52,Comfortable
20,33,Comfortable
35,94,Hot
29,58,Comfortable
38,51,Hot
34,92,Hot
24,32,Comfortable
37,80,Hot
36,88,Hot
25,79,Humid
31,52,Hot
39,59,Hot
30,50,Comfortable
39,84,Hot
29,52,Comfortable
32,54,Hot
19,84,Humid
32,31,Hot
39,32,Hot
24,45,Comfortable
30,72,Comfortable
33,53,Hot
18,83,Humid
31,51,Hot
18,51,Comfortable
40,79,Hot
36,71,Hot
26,31,Comfortable
36,57,Hot
25,63,Comfortable
26,30,Comfortable
36,57,Hot
33,68,Hot
20,79,Humid
28,41,Comfortable
40,53,Hot
18,53,Comfortable
34,50,Hot
20,41,Comfortable
22,47,Comfortable
21,70,Comfortable
22,41,Comfortable
38,36,Hot
37,47,Hot
23,63,Comfortable
25,62,Comfortable
29,77,Humid
30,50,Comfortable
34,68,Hot
24,58,Comfortable
24,87,Humid
37,81,Hot
31,49,Hot
19,49,Comfortable
18,63,Comfortable
37,94,Hot
27,67,Comfortable
21,33,Comfortable
25,64,Comfortable
27,45,Comfortable
30,61,Comfortable
22,45,Comfortable
28,83,Humid
31,42,Hot
19,79,Humid
35,88,Hot
32,71,Hot
40,64,Hot
38,64,Hot
21,39,Comfortable
